case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_DENSE_HEAP,0,1024,27938500,32657167,0.8555089913341227
CONCAT_DENSE_HEAP,1,1024,27962000,32704042,0.8550013481513997
CONCAT_DENSE_HEAP,2,1024,27959917,32682458,0.8555022697497232
CONCAT_DENSE_HEAP,3,1024,29775292,32952334,0.9035867383475781
CONCAT_DENSE_HEAP,4,1024,28227125,33013917,0.8550068445377143
CONCAT_DENSE_HEAP,5,1024,29463125,36386916,0.8097175644124388
CONCAT_DENSE_HEAP,6,1024,31452000,35212958,0.8931939202608312
