case,sample,iterations,generated_ns,direct_ns,ratio
STACK_DENSE_HEAP,0,2048,41228292,50514375,0.8161694963067444
STACK_DENSE_HEAP,1,2048,41024959,50116917,0.8185850498345698
STACK_DENSE_HEAP,2,2048,40961792,50120458,0.8172669132432908
STACK_DENSE_HEAP,3,2048,40955833,50334000,0.8136812691222632
STACK_DENSE_HEAP,4,2048,41891792,50102250,0.836125962406878
STACK_DENSE_HEAP,5,2048,41022709,50144167,0.8180953330025404
STACK_DENSE_HEAP,6,2048,40977625,50090583,0.8180704345166037
