case,sample,iterations,generated_ns,direct_ns,ratio
STACK_GENERAL_HEAP,0,1024,25706333,25694708,1.0004524277917461
STACK_GENERAL_HEAP,1,1024,26431791,25757125,1.026193373678157
STACK_GENERAL_HEAP,2,1024,25680583,25682250,0.999935091356871
STACK_GENERAL_HEAP,3,1024,25765083,25692042,1.002842942573424
STACK_GENERAL_HEAP,4,1024,25718417,25644083,1.0028986803700488
STACK_GENERAL_HEAP,5,1024,25783375,25682916,1.0039115106711403
STACK_GENERAL_HEAP,6,1024,25672250,25711958,0.9984556602029298
