case,sample,iterations,generated_ns,direct_ns,ratio
STACK_GENERAL_SEGMENT,0,2048,49984083,50197750,0.9957434944793342
STACK_GENERAL_SEGMENT,1,2048,50164083,50322084,0.9968602055511055
STACK_GENERAL_SEGMENT,2,2048,50229375,50183583,1.0009124896482582
STACK_GENERAL_SEGMENT,3,2048,50178334,50183583,0.9998954040407996
STACK_GENERAL_SEGMENT,4,2048,50179459,50188375,0.9998223492990159
STACK_GENERAL_SEGMENT,5,2048,50191125,50195916,0.9999045539880177
STACK_GENERAL_SEGMENT,6,2048,50148042,50449541,0.9940237513756567
