case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_DENSE_HEAP,0,1024,27866375,32715084,0.8517898043605818
CONCAT_DENSE_HEAP,1,1024,27873417,32670542,0.8531666539232805
CONCAT_DENSE_HEAP,2,1024,27847417,32893209,0.8466007983593209
CONCAT_DENSE_HEAP,3,1024,29933750,32934541,0.9088862055190021
CONCAT_DENSE_HEAP,4,1024,28230500,32946708,0.8568534373752911
CONCAT_DENSE_HEAP,5,1024,28286917,32995166,0.8573048852065178
CONCAT_DENSE_HEAP,6,1024,28310792,32994709,0.8580403603498973
