case,sample,iterations,generated_ns,direct_ns,ratio
STACK_DENSE_HEAP,0,2048,41022250,50149917,0.8179923807251764
STACK_DENSE_HEAP,1,2048,41069291,50159792,0.8187691647525173
STACK_DENSE_HEAP,2,2048,41043750,50133209,0.8186938522128117
STACK_DENSE_HEAP,3,2048,41027000,50145208,0.8181639210669941
STACK_DENSE_HEAP,4,2048,41002583,50129833,0.8179277796516896
STACK_DENSE_HEAP,5,2048,41055875,50150583,0.8186519985221309
STACK_DENSE_HEAP,6,2048,40998000,50161250,0.8173241296817763
