case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_BOUNDED_HEAP,0,512,29293666,29284500,1.0003129983438337
CONCAT_BOUNDED_HEAP,1,512,29340416,29273292,1.002293011664011
CONCAT_BOUNDED_HEAP,2,512,29333250,29284750,1.001656152092813
CONCAT_BOUNDED_HEAP,3,512,29336375,29309709,1.0009098009127282
CONCAT_BOUNDED_HEAP,4,512,29339625,29275500,1.0021903981144644
CONCAT_BOUNDED_HEAP,5,512,29538750,29321958,1.0073935035306987
CONCAT_BOUNDED_HEAP,6,512,29956333,29938625,1.0005914767294757
