case,sample,iterations,generated_ns,direct_ns,ratio
STACK_DENSE_HEAP,0,2048,41028625,50276250,0.8160637477934413
STACK_DENSE_HEAP,1,2048,41014292,50062917,0.8192549387403855
STACK_DENSE_HEAP,2,2048,41172917,50141250,0.8211386233889263
STACK_DENSE_HEAP,3,2048,40999166,50101042,0.8183296067973995
STACK_DENSE_HEAP,4,2048,41001917,50072084,0.8188578090738144
STACK_DENSE_HEAP,5,2048,40974500,50114916,0.8176108685885056
STACK_DENSE_HEAP,6,2048,41046083,50180459,0.8179694609808172
