case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_BOUNDED_MIXED,0,512,29412625,31939667,0.9208807656009689
CONCAT_BOUNDED_MIXED,1,512,29404834,29640166,0.9920603683528628
CONCAT_BOUNDED_MIXED,2,512,29422083,31909584,0.9220453328379336
CONCAT_BOUNDED_MIXED,3,512,29413625,31957500,0.920398185089572
CONCAT_BOUNDED_MIXED,4,512,29423125,31911667,0.9220177999475866
CONCAT_BOUNDED_MIXED,5,512,29444125,29492000,0.9983766784212668
CONCAT_BOUNDED_MIXED,6,512,29627541,29478000,1.005072969672298
