case,sample,iterations,generated_ns,direct_ns,ratio
STACK_GENERAL_HEAP,0,1024,25687792,25624125,1.0024846506953895
STACK_GENERAL_HEAP,1,1024,25722125,25686542,1.0013852779404873
STACK_GENERAL_HEAP,2,1024,25731000,25696084,1.0013588062679122
STACK_GENERAL_HEAP,3,1024,25706708,25765334,0.9977246171153845
STACK_GENERAL_HEAP,4,1024,25720458,25694667,1.0010037491437425
STACK_GENERAL_HEAP,5,1024,25753834,25657417,1.0037578607386706
STACK_GENERAL_HEAP,6,1024,25687708,25664333,1.000910797097279
