case,sample,iterations,generated_ns,direct_ns,ratio
STACK_GENERAL_HEAP,0,1024,26147125,26153250,0.9997658034852265
STACK_GENERAL_HEAP,1,1024,26212208,25780875,1.0167307354773645
STACK_GENERAL_HEAP,2,1024,25782542,25720292,1.0024202680125094
STACK_GENERAL_HEAP,3,1024,25685875,25665084,1.0008100889130152
STACK_GENERAL_HEAP,4,1024,25704542,25774042,0.9973034885253931
STACK_GENERAL_HEAP,5,1024,25772916,25672708,1.0039032890492112
STACK_GENERAL_HEAP,6,1024,25715625,25711083,1.0001766553357554
