case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_DENSE_HEAP,0,1024,27904625,32760417,0.8517786876766557
CONCAT_DENSE_HEAP,1,1024,27808500,32708958,0.8501799415316135
CONCAT_DENSE_HEAP,2,1024,27865791,32718875,0.8516732619932684
CONCAT_DENSE_HEAP,3,1024,29423416,33006625,0.8914397033928795
CONCAT_DENSE_HEAP,4,1024,28216333,32988250,0.8553449485801763
CONCAT_DENSE_HEAP,5,1024,28294667,32976667,0.8580208242391507
CONCAT_DENSE_HEAP,6,1024,28270041,32939583,0.8582391890024837
