case,sample,iterations,generated_ns,direct_ns,ratio
CONCAT_DENSE_HEAP,0,1024,28073042,32997917,0.8507519429180939
CONCAT_DENSE_HEAP,1,1024,28052417,32793125,0.8554359183517887
CONCAT_DENSE_HEAP,2,1024,28034166,32736625,0.8563548013883533
CONCAT_DENSE_HEAP,3,1024,30360375,33258333,0.9128652058417961
CONCAT_DENSE_HEAP,4,1024,28889166,33116333,0.8723540133504516
CONCAT_DENSE_HEAP,5,1024,28391459,33087666,0.8580677464527114
CONCAT_DENSE_HEAP,6,1024,28416750,33150500,0.8572042653956954
